Trap #,Date Set,Time Set,Date Pulled,Time Pulled,UTM Zone,UTM Easting,UTM Northing,Trap Type, Bait ,Depth m,Temp C,Secchi Depth m,Burbot Captured Y/N,No. Burbot Captured,Len (mm),Wt (kg),Girth (mm),Tag applied (Y/N),Tag No. / Colour,Recap (Y/N),Tag No. / Colour2,Fate (D/L),Decompression Stress (Y/N),Treatment,Sacrificed (Y/N),Sacrificied Code,Comments,Sp.,No.L,No.D,Len,Len3,Len4,Len5,Len6,Sp.7,No.L8,No.D9,Len10,Len11,Len12,Len13,Len14,Sp.15,No.L16,No.D17,Len18,Len19,Len20,Len21,Len22,Sp.23,No.L24,No.D25,Len26,Len27,Len28,Len29,Len30,Sp.31,No.L32,No.D33,Len34,Len35,Len36
13,14-Oct-10,0948,18-Oct-10,1228,10U,477667,5986192,Cod Trap, 1 Piece of NSC + 1 Piece of  Sockeye ,15.0,12,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14-Oct-10,0953,18-Oct-10,1243,10U,477972,5986230,Cod Trap, 2 Pieces of NSC ,14.0,12,2,Y,1,440,0.77,180,N,,N,,L,N,,Y,125,Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14-Oct-10,0958,18-Oct-10,1252,10U,478160,5986413,Cod Trap, 2 Pieces of NSC ,14.0,12,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14-Oct-10,1003,18-Oct-10,1300,10U,478400,5986583,Cod Trap, 1 Piece of NSC + 1 Piece of  Sockeye ,14.0,12,2,N,0,,,,,,,,,,,,,Old bait removed on 10/18/10. Trap reset in same general location.,CAS,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14-Oct-10,1009,18-Oct-10,1307,10U,478450,5986766,Cod Trap, 3 Pieces of NSC ,14.0,12,2,Y,1,780,2.65,330,N,,N,,L,N,,Y,126,Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14-Oct-10,1014,18-Oct-10,1327,10U,478798,5986548,Cod Trap, 3 Pieces of NSC ,4.5,12,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,14-Oct-10,1021,18-Oct-10,1332,10U,478793,5986871,Cod Trap, 2 Pieces of NSC ,13.0,12,2,N,0,,,,,,,,,,,,,Old bait removed on 10/18/10. Trap reset in same general location.,CAS,1,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14-Oct-10,1020,18-Oct-10,1417,10U,479095,5986843,Cod Trap, 2 Pieces of NSC ,11.0,12,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,14-Oct-10,1033,18-Oct-10,1423,10U,479141,5986690,Cod Trap, 3 Old Pieces of NSC ,9.8,12,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,14-Oct-10,1040,18-Oct-10,1428,10U,479300,5986644,Cod Trap, 3 Old Pieces of NSC ,8.5,12,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,14-Oct-10,1044,18-Oct-10,1433,10U,479372,5986487,Cod Trap, 4 Pieces of NSC ,2.0,12,2,N,0,,,,,,,,,,,,,Old bait removed on 10/18/10. Trap reset in same general location.,CAS,1,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,14-Oct-10,1055,18-Oct-10,1438,10U,479652,5986457,Cod Trap, 4 Pieces of NSC ,2.3,12,2,N,0,,,,,,,,,,,,,Old bait removed on 10/18/10. Trap reset in same general location.,CAS,4,0,85,90,65,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14-Oct-10,1100,18-Oct-10,1445,10U,479510,5986793,Cod Trap, 4 Pieces of NSC ,7.9,12,2,Y,1,530,0.87,210,N,,N,,L,N,,Y,128,Old bait removed on 10/18/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18-Oct-10,1110,20-Oct-10,0952,10U,474794,5986030,Cod Trap, 2 Pieces of Sockeye ,7.6,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap reset in same general location.,CAS,2,0,69,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18-Oct-10,1117,20-Oct-10,0957,10U,474610,5985962,Cod Trap, 2 Pieces of Sockeye ,5.9,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap reset in same general location.,NSC,1,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18-Oct-10,1123,20-Oct-10,1003,10U,474493,5985843,Cod Trap, 2 NSC + 1 Piece of Sockeye ,4.9,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18-Oct-10,1130,20-Oct-10,1011,10U,474912,5985344,Cod Trap, 2 Pieces of Sockeye ,2.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap moved to deeper water.,CAS,1,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18-Oct-10,1138,20-Oct-10,1017,10U,475381,5985567,Cod Trap, 2 Pieces of Sockeye ,12.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,18-Oct-10,1145,20-Oct-10,1023,10U,476133,5985468,Cod Trap, 2 Pieces of Sockeye ,11.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,18-Oct-10,1151,20-Oct-10,1029,10U,476516,5985946,Cod Trap, 2 Pieces of Sockeye ,15.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,18-Oct-10,1158,20-Oct-10,1106,10U,476719,5985635,Cod Trap, 2 Pieces of Sockeye ,14.0,9,2,N,0,,,,,,,,,,,,,NBC. Old bait removed on 10/20/10. Trap reset in same general location.,CAS,1,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,18-Oct-10,1214,20-Oct-10,1111,10U,476973,5985750,Cod Trap, 2 Pieces of Sockeye ,15.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap moved out from shore.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18-Oct-10,1203,20-Oct-10,1116,10U,476821,5986018,Cod Trap, 2 Pieces of Sockeye ,15.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,18-Oct-10,1220,20-Oct-10,1122,10U,476246,5986003,Cod Trap, 2 Pieces of Sockeye ,15.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,18-Oct-10,1225,20-Oct-10,1126,10U,477230,5986223,Cod Trap, 2 Pieces of Sockeye ,15.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,18-Oct-10,1231,20-Oct-10,1131,10U,477651,5986174,Cod Trap, 2 Pieces of Sockeye ,15.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap reset in same general location.,NSC,2,0,150,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,18-Oct-10,1250,20-Oct-10,1137,10U,477984,5986235,Cod Trap, 2 Pieces of Sockeye ,14.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18-Oct-10,1254,20-Oct-10,1141,10U,478168,5986422,Cod Trap, 2 Pieces of Sockeye ,14.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,18-Oct-10,1304,20-Oct-10,1149,10U,478326,5986661,Cod Trap, 2 Pieces of Sockeye ,14.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18-Oct-10,1325,20-Oct-10,1153,10U,478473,5986783,Cod Trap, 2 Pieces of Sockeye ,14.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18-Oct-10,1330,20-Oct-10,1157,10U,478694,5986604,Cod Trap, 2 Pieces of Sockeye ,12.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap reset in same general location.,CAS,1,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,18-Oct-10,1335,20-Oct-10,1203,10U,478772,5986911,Cod Trap, 2 Pieces of Sockeye ,13.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,18-Oct-10,1420,20-Oct-10,1303,10U,479063,5986865,Cod Trap, 2 Pieces of Sockeye + 1 NSC ,12.0,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,18-Oct-10,1425,20-Oct-10,1307,10U,479108,5986700,Cod Trap, 3 Pieces of Sockeye ,10.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap reset in same general location.,CAS,4,0,83,81,75,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,18-Oct-10,1430,20-Oct-10,1313,10U,479275,5986672,Cod Trap, 2 Pieces of Sockeye ,8.9,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap reset in same general location.,CAS,1,0,80,,,,,NSC,1,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,
23,18-Oct-10,1435,20-Oct-10,1318,10U,479313,5986502,Cod Trap, 3 Pieces of Sockeye + 1 small NSC ,2.1,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,18-Oct-10,1441,20-Oct-10,1324,10U,479173,5986683,Cod Trap, 3 Pieces of Sockeye ,2.3,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/20/10. Trap reset in same general location.,NSC,1,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,18-Oct-10,1450,20-Oct-10,1330,10U,479566,5986952,Cod Trap, 4 Pieces of Sockeye ,7.4,9,2,N,0,,,,,,,,,,,,,NFC. Old bait removed on 10/20/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20-Oct-10,0955,26-Oct-10,0905,10U,474739,5986050,Cod Trap," 2 NSC (1 Whole, 1 Piece) ",7.0,9,2,Y,1,465,0.81,180,Y,Orange FWPG 2181,N,,L,N,ROSB,N,,Old bait removed on 10/26/10. Trap reset in same general location. Fish released without incident.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20-Oct-10,1000,26-Oct-10,0917,10U,474576,5985953,Cod Trap, 3 NSC approx. 120mm ,4.1,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10.Trap relocated further out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20-Oct-10,1006,26-Oct-10,0923,10U,474460,5985835,Cod Trap, 2 NSC approx. 150mm ,1.0,9,2,N,0,,,,,,,,,,,,,Old bait removed. Trap moved out of vegetation to deeper water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20-Oct-10,1014,26-Oct-10,0930,10U,474923,5985407,Cod Trap, 1/2 Sucker + NSC ,6.9,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap relocated to deeper water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20-Oct-10,1019,26-Oct-10,0936,10U,475365,5985572,Cod Trap, 1/2 NSC + 1 Smoked Sockeye + 1 NSC Minnow ,12.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap relocated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20-Oct-10,1027,26-Oct-10,0943,10U,476141,5985692,Cod Trap, 2 NSC + 1 Smoked Sockeye ,15.0,9,2,Y,1,525,1.1,200,Y,Orange FWPG 2180,N,,L,N,ROSB,N,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20-Oct-10,1031,26-Oct-10,0954,10U,476515,5985936,Cod Trap, 2 Chunks of CSU ,15.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20-Oct-10,1108,26-Oct-10,1000,10U,476716,5985632,Cod Trap, 1 Chunk of CSU + 1 NSC ,14.0,9,2,N,0,,,,,,,,,,,,,All bait was taken. Fresh bait added. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20-Oct-10,1114,26-Oct-10,1045,10U,476889,5985825,Cod Trap, 2 NSC Heads. ,15.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20-Oct-10,1118,26-Oct-10,1029,10U,476800,5986026,Cod Trap, 2 NSC tails + 2 NSC minnows approx 150mm ,15.0,9,2,Y,1,655,1.69,260,N,,N,,L,Y,,Y,134,Old bait removed on 10/26/10. Trap reset in same general location. Fish did not release well and was suffering severe gas build up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20-Oct-10,1124,26-Oct-10,1052,10U,477058,5986079,Cod Trap, 2 Chunks of NSC/Sucker + 2 NSC minnows approx 120-150mm ,15.0,9,2,Y,1,585,1.47,250,Y,Orange FWPG 2179,N,,L,N,ROSB,N,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20-Oct-10,1128,26-Oct-10,1100,10U,477339,5986223,Cod Trap, 2 NSC + 1 Chunk of Sucker. ,15.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20-Oct-10,1135,26-Oct-10,1105,10U,477096,5985516,Cod Trap, 2 Pieces of Sucker + 2 Pieces of NSC ,14.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20-Oct-10,1139,26-Oct-10,1109,10U,477113,5985937,Cod Trap, 3 Pieces of Sucker. ,14.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap relocated to shallow water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20-Oct-10,1145,26-Oct-10,1114,10U,478175,5986376,Cod Trap," 1 Piece of Sucker + 2 Pieces of NSC, 1 Whole NSC ",14.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,20-Oct-10,1151,26-Oct-10,1119,10U,478303,5986654,Cod Trap, 2 Pieces of Sucker + 1 Whole NSC ,14.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20-Oct-10,1155,26-Oct-10,1130,10U,478459,5986834,Cod Trap, 2 Pieces of CSU ,14.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20-Oct-10,1159,26-Oct-10,1125,10U,478684,5986712,Cod Trap, 1 Piece of CSU + 1 CSU Head ,12.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20-Oct-10,1205,26-Oct-10,1134,10U,478750,5986916,Cod Trap, 2 Pieces of CSU ,13.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20-Oct-10,1305,26-Oct-10,1226,10U,479037,5986688,Cod Trap, 1 Piece of BB + 2 Pieces of NSC ,11.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20-Oct-10,1310,26-Oct-10,1231,10U,477834,5986217,Cod Trap, 1 Piece of BB + 1 Piece of Sucker. ,10.0,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20-Oct-10,1315,26-Oct-10,1234,10U,479247,5985429,Cod Trap, 1/2 NSC + 1 Piece of BB ,9.1,9,2,Y,1,650,1.65,250,Y,Orange FWPG 2177,N,,L,N,ROSB,N,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20-Oct-10,1321,26-Oct-10,1219,10U,479328,5986527,Cod Trap, 1 Piece of BB + 1 Piece of Sucker + 1 Piece of NSC ,2.2,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20-Oct-10,1326,26-Oct-10,1244,10U,479571,5986494,Cod Trap, NSC Head + 1 Piece of BB ,2.4,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap reset in same general location.,NSC,1,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20-Oct-10,1332,26-Oct-10,1249,10U,479538,5986970,Cod Trap, 2 Pieces of BB + 1 NSC ,7.7,9,2,N,0,,,,,,,,,,,,,Old bait removed on 10/26/10. Trap relocated.,NSC,1,0,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26-Oct-10,0907,30-Oct-10,0933,10U,474759,5986032,Cod Trap, 2 Pieces of Sucker ,7.5,8,3,Y,1,545,1.3,240,Y,Orange FWPG 2338,N,,L,N,ROSB,N,,Trap pulled for the season. Fish released without incident.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26-Oct-10,0920,30-Oct-10,0944,10U,474697,5985905,Cod Trap, 2 Pieces of NSC ,7.5,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26-Oct-10,0926,30-Oct-10,0948,10U,474590,5985753,Cod Trap, 2 Pieces of NSC ,6.7,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26-Oct-10,0933,30-Oct-10,0952,10U,475070,5985575,Cod Trap, 1 Piece of NSC ,10.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC. All bait missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,26-Oct-10,0940,30-Oct-10,0958,10U,475603,5985689,Cod Trap, 1 Piece of Sucker ,13.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26-Oct-10,0945,30-Oct-10,1004,10U,476181,5985681,Cod Trap, 1 Piece of Smoked Sockeye + 1 Piece of Sucker ,15.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,26-Oct-10,0956,30-Oct-10,1009,10U,476533,5985933,Cod Trap, 1 Piece of LSU ,15.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,26-Oct-10,1004,30-Oct-10,1013,10U,476773,5985637,Cod Trap, 1 Piece of Smoked Sockeye + 1 Piece of Sucker ,14.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,26-Oct-10,1049,30-Oct-10,1021,10U,477095,5985896,Cod Trap, 1 Piece of Smoked Sockeye + 1 Piece of Sucker ,15.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,26-Oct-10,1041,30-Oct-10,1017,10U,476962,5986115,Cod Trap, 1 Piece of Smoked Sockeye + 1 Piece of Sucker ,15.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,26-Oct-10,1058,30-Oct-10,1025,10U,477256,5986147,Cod Trap, 1 Piece of Smoked Sockeye + 1 Piece of Sucker ,16.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26-Oct-10,1102,30-Oct-10,1028,10U,477380,5986223,Cod Trap, 1 Piece of Smoked Sockeye + 1 Piece of Sucker ,15.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,26-Oct-10,1107,30-Oct-10,1032,10U,477791,5986183,Cod Trap, 2 Piece of Smoked Sockeye + 1 Piece of LSU ,13.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,26-Oct-10,1113,30-Oct-10,1037,10U,478122,5986122,Cod Trap, 2 Pieces of NSC + 1 Piece of Smoked Sockeye ,7.2,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,26-Oct-10,1117,30-Oct-10,1041,10U,478196,5986402,Cod Trap, 2 Pieces of Smoked Sockeye ,14.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,26-Oct-10,1122,30-Oct-10,1100,10U,478352,5986642,Cod Trap, 2 Pieces of Smoked Sockeye ,14.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,26-Oct-10,1132,30-Oct-10,1130,10U,478493,5986828,Cod Trap, 3 Pieces of Smoked Sockeye ,14.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,26-Oct-10,1128,30-Oct-10,1148,10U,478632,5986659,Cod Trap, 2 Pieces of Smoked Sockeye ,12.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,26-Oct-10,1136,30-Oct-10,1151,10U,478784,5986894,Cod Trap, 2 Pieces of Smoked Sockeye ,13.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,26-Oct-10,1229,30-Oct-10,1155,10U,479091,5986886,Cod Trap, 2 Pieces of Smoked Sockeye ,12.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,26-Oct-10,1233,30-Oct-10,1158,10U,479125,5986706,Cod Trap, 2 Pieces of Smoked Sockeye ,10.0,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,26-Oct-10,1240,30-Oct-10,1201,10U,479399,5986697,Cod Trap, 3 Pieces of Smoked Sockeye ,9.5,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,26-Oct-10,1222,30-Oct-10,1205,10U,479372,5986527,Cod Trap, 2 Pieces of Smoked Sockeye ,6.4,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,26-Oct-10,1247,30-Oct-10,1208,10U,479608,5986492,Cod Trap, 2 Pieces of Smoked Sockeye + 1 NSC ,2.4,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26-Oct-10,1254,30-Oct-10,1212,10U,479832,5986938,Cod Trap, 2 Pieces of Smoked Sockeye + 1 NSC ,3.4,8,3,N,0,,,,,,,,,,,,,Trap pulled for the season. NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
